,Time,Cmin,Cmax,Mean
0,0.1,0.0,1000.0,500.0
1,0.2,0.0,978.088,489.044
2,0.3,0.0,953.864,476.932
3,0.4,1.55923e-59,927.919,463.9595
4,0.5,9.8249e-49,900.745,450.3725
5,0.6,8.25405e-46,872.753,436.3765
6,0.7,6.17777e-44,844.285,422.1425
7,0.8,2.14947e-41,815.624,407.812
8,0.9,6.22159e-39,787.0,393.5
9,1.0,1.90016e-37,758.603,379.3015
10,1.1,4.1432e-36,730.587,365.2935
11,1.2,5.99691e-35,703.073,351.5365
12,1.3,6.93804e-34,676.158,338.079
13,1.4,3.72628e-33,649.916,324.958
14,1.5,1.63419e-32,624.403,312.2015
15,1.6,6.61431e-32,599.66,299.83
16,1.7,2.93316e-31,575.713,287.8565
17,1.8,1.15987e-30,552.58,276.29
18,1.9,4.18306e-30,530.269,265.1345
19,2.0,1.38959e-29,508.781,254.3905
20,2.1,4.30254e-29,488.11,244.055
21,2.2,1.25589e-28,468.247,234.1235
22,2.3,3.4508e-28,449.176,224.588
23,2.4,8.71002e-28,430.881,215.4405
24,2.5,2.13416e-27,413.343,206.6715
25,2.6,5.09945e-27,396.54,198.27
26,2.7,1.19268e-26,380.45,190.225
27,2.8,2.7388e-26,365.048,182.524
28,2.9,6.19081e-26,350.311,175.1555
29,3.0,1.38077e-25,336.215,168.1075
30,3.1,2.89317e-25,322.735,161.3675
31,3.2,5.52994e-25,309.847,154.9235
32,3.3,1.06944e-24,297.526,148.763
33,3.4,2.03345e-24,285.749,142.8745
34,3.5,3.86467e-24,274.494,137.247
35,3.6,7.27874e-24,263.737,131.8685
36,3.7,1.35822e-23,253.456,126.728
37,3.8,2.49657e-23,243.631,121.8155
38,3.9,4.68328e-23,234.241,117.1205
39,4.0,8.70421e-23,225.267,112.6335
40,4.1,1.62362e-22,217.937,108.9685
41,4.2,2.76889e-22,212.74,106.37
42,4.3,4.7179e-22,207.6,103.8
43,4.4,8.03335e-22,202.525,101.2625
44,4.5,1.36683e-21,197.521,98.7605
45,4.6,2.3231e-21,192.596,96.298
46,4.7,3.94203e-21,187.753,93.8765
47,4.8,6.68181e-21,182.996,91.498
48,4.9,1.04911e-20,178.33,89.165
49,5.0,1.61546e-20,173.756,86.878
50,5.1,2.49281e-20,169.276,84.638
51,5.2,3.84446e-20,164.892,82.446
52,5.3,5.94753e-20,160.606,80.303
53,5.4,9.20286e-20,156.417,78.2085
54,5.5,1.42645e-19,152.326,76.163
55,5.6,2.21421e-19,148.332,74.166
56,5.7,3.37277e-19,144.436,72.218
57,5.8,4.85725e-19,140.636,70.318
58,5.9,7.00435e-19,136.932,68.466
59,6.0,1.01188e-18,133.322,66.661
60,6.1,1.46474e-18,129.806,64.903
61,6.2,2.12454e-18,126.382,63.191
62,6.3,3.08762e-18,123.049,61.5245
63,6.4,4.49496e-18,119.804,59.902
64,6.5,6.55266e-18,116.647,58.3235
65,6.6,9.56149e-18,113.576,56.788
66,6.7,1.32981e-17,110.589,55.2945
67,6.8,1.83422e-17,107.683,53.8415
68,6.9,2.53578e-17,104.858,52.429
69,7.0,3.51378e-17,102.111,51.0555
70,7.1,4.87972e-17,99.4412,49.7206
71,7.2,6.70465e-17,96.8457,48.42285
72,7.3,8.80317e-17,94.323,47.1615
73,7.4,1.15748e-16,91.8714,45.9357
74,7.5,1.52452e-16,89.4888,44.7444
75,7.6,2.01194e-16,87.1736,43.5868
76,7.7,2.66092e-16,84.924,42.462
77,7.8,3.52715e-16,82.7381,41.36905
78,7.9,4.68591e-16,80.6142,40.3071
79,8.0,6.21627e-16,78.5507,39.27535
80,8.1,7.90491e-16,76.5457,38.27285
81,8.2,1.00669e-15,74.5978,37.2989
82,8.3,1.28423e-15,72.7052,36.3526
83,8.4,1.6415e-15,70.8665,35.43325
84,8.5,2.10282e-15,69.0801,34.54005
85,8.6,2.69912e-15,67.3444,33.6722
86,8.7,3.47285e-15,65.658,32.829
87,8.8,4.47753e-15,64.0193,32.00965
88,8.9,5.78453e-15,62.4271,31.213550000000005
89,9.0,7.48711e-15,60.8799,30.439950000000003
90,9.1,9.40878e-15,59.3764,29.688200000000002
91,9.2,1.17624e-14,57.9153,28.957650000000008
92,9.3,1.47364e-14,56.4954,28.247700000000005
93,9.4,1.85026e-14,55.1154,27.55770000000001
94,9.5,2.26557e-14,53.7742,26.88710000000001
95,9.6,2.74978e-14,52.4705,26.235250000000015
96,9.7,3.3426e-14,51.2034,25.60170000000002
97,9.8,4.06999e-14,49.9717,24.98585000000002
98,9.9,4.9646e-14,48.7744,24.387200000000025
99,10.0,6.0686e-14,47.6351,23.817550000000033
100,10.1,7.43301e-14,46.7356,23.367800000000035
101,10.2,9.12253e-14,45.8529,22.926450000000045
102,10.3,1.12185e-13,44.9868,22.493400000000058
103,10.4,1.38228e-13,44.1372,22.068600000000067
104,10.5,1.70635e-13,43.3038,21.651900000000087
105,10.6,2.11007e-13,42.4865,21.243250000000106
106,10.7,2.57146e-13,41.685,20.84250000000013
107,10.8,3.08561e-13,41.0248,20.512400000000152
108,10.9,3.65462e-13,40.3732,20.18660000000018
109,11.0,4.28394e-13,39.7295,19.864750000000214
110,11.1,5.02753e-13,39.0939,19.54695000000025
111,11.2,5.90781e-13,38.4665,19.233250000000297
112,11.3,6.95204e-13,37.8474,18.92370000000035
113,11.4,8.19324e-13,37.2365,18.61825000000041
114,11.5,9.67146e-13,36.634,18.317000000000483
115,11.6,1.14353e-12,36.0398,18.019900000000572
116,11.7,1.35435e-12,35.454,17.72700000000068
117,11.8,1.59931e-12,34.8765,17.4382500000008
118,11.9,1.8618e-12,34.3074,17.15370000000093
119,12.0,2.17036e-12,33.7466,16.873300000001084
120,12.1,2.53383e-12,33.1941,16.597050000001268
121,12.2,2.96251e-12,32.6498,16.32490000000148
122,12.3,3.46894e-12,32.1173,16.058650000001734
123,12.4,4.06815e-12,31.6274,15.813700000002035
124,12.5,4.77811e-12,31.144,15.572000000002388
125,12.6,5.62028e-12,30.6671,15.33355000000281
126,12.7,6.62036e-12,30.1968,15.09840000000331
127,12.8,7.80898e-12,29.733,14.866500000003905
128,12.9,9.22271e-12,29.2757,14.637850000004612
129,13.0,1.09051e-11,28.8249,14.412450000005453
130,13.1,1.29081e-11,28.3806,14.190300000006454
131,13.2,1.52932e-11,27.9427,13.971350000007646
132,13.3,1.81336e-11,27.5113,13.755650000009066
133,13.4,2.1516e-11,27.0861,13.543050000010757
134,13.5,2.50866e-11,26.6673,13.333650000012543
135,13.6,2.90511e-11,26.2548,13.127400000014525
136,13.7,3.36792e-11,25.8485,12.92425000001684
137,13.8,3.90854e-11,25.4484,12.724200000019543
138,13.9,4.53993e-11,25.0544,12.5272000000227
139,14.0,5.27796e-11,24.6665,12.33325000002639
140,14.1,6.14052e-11,24.2846,12.142300000030703
141,14.2,7.14922e-11,23.9086,11.954300000035746
142,14.3,8.32855e-11,23.5385,11.769250000041643
143,14.4,9.70717e-11,23.1742,11.587100000048535
144,14.5,1.13184e-10,22.8157,11.407850000056591
145,14.6,1.32007e-10,22.4629,11.231450000066005
146,14.7,1.5399e-10,22.1157,11.057850000076995
147,14.8,1.79649e-10,21.7741,10.887050000089825
148,14.9,2.09582e-10,21.438,10.71900000010479
149,15.0,2.44479e-10,21.1073,10.55365000012224
150,15.1,2.85134e-10,20.782,10.391000000142567
151,15.2,3.32462e-10,20.462,10.231000000166231
152,15.3,3.87514e-10,20.1472,10.073600000193757
153,15.4,4.51463e-10,19.8376,9.918800000225731
154,15.5,5.25724e-10,19.533,9.766500000262862
155,15.6,6.11876e-10,19.2335,9.616750000305938
156,15.7,7.11718e-10,18.9389,9.46945000035586
157,15.8,8.2731e-10,18.6491,9.324550000413655
158,15.9,9.60965e-10,18.3643,9.182150000480483
159,16.0,1.11538e-09,18.0842,9.04210000055769
160,16.1,1.29357e-09,17.8087,8.904350000646787
161,16.2,1.49898e-09,17.5378,8.76890000074949
162,16.3,1.73567e-09,17.2714,8.635700000867836
163,16.4,2.00781e-09,17.0095,8.504750001003904
164,16.5,2.32048e-09,16.752,8.37600000116024
165,16.6,2.67951e-09,16.4988,8.249400001339755
166,16.7,3.09096e-09,16.2499,8.12495000154548
167,16.8,3.56235e-09,16.0052,8.002600001781174
168,16.9,4.10132e-09,15.7646,7.88230000205066
169,17.0,4.71745e-09,15.5431,7.771550002358725
170,17.1,5.42028e-09,15.3279,7.6639500027101395
171,17.2,6.22198e-09,15.1158,7.55790000311099
172,17.3,7.13495e-09,14.9069,7.453450003567475
173,17.4,8.17353e-09,14.701,7.350500004086765
174,17.5,9.35366e-09,14.4982,7.24910000467683
175,17.6,1.06932e-08,14.2984,7.1492000053466
176,17.7,1.22119e-08,14.1015,7.05075000610595
177,17.8,1.39319e-08,13.9076,6.95380000696595
178,17.9,1.58778e-08,13.7166,6.8583000079389
179,18.0,1.79531e-08,13.5284,6.76420000897655
180,18.1,2.02622e-08,13.343,6.6715000101311
181,18.2,2.28153e-08,13.1604,6.5802000114076495
182,18.3,2.56683e-08,12.9805,6.490250012834149
183,18.4,2.88557e-08,12.8034,6.40170001442785
184,18.5,3.24134e-08,12.6289,6.3144500162067
185,18.6,3.63811e-08,12.457,6.228500018190551
186,18.7,4.08021e-08,12.2878,6.14390002040105
187,18.8,4.57239e-08,12.1211,6.06055002286195
188,18.9,5.11827e-08,11.9569,5.97845002559135
189,19.0,5.70852e-08,11.7952,5.8976000285426
190,19.1,6.36258e-08,11.6359,5.8179500318129
191,19.2,7.08681e-08,11.4791,5.739550035434051
192,19.3,7.88813e-08,11.3247,5.66235003944065
193,19.4,8.77408e-08,11.1726,5.586300043870399
194,19.5,9.75286e-08,11.0228,5.5114000487643
195,19.6,1.08334e-07,10.8753,5.437650054166999
196,19.7,1.20254e-07,10.7317,5.365850060127
197,19.8,1.33393e-07,10.5961,5.2980500666965
198,19.9,1.47865e-07,10.4625,5.2312500739325
199,20.0,1.63794e-07,10.3307,5.165350081897
200,20.1,1.81314e-07,10.2009,5.1004500906570005
201,20.2,2.00569e-07,10.0729,5.0364501002845
202,20.3,2.21714e-07,9.94672,4.973360110857
203,20.4,2.4492e-07,9.82237,4.91118512246
204,20.5,2.7038e-07,9.69982,4.84991013519
205,20.6,2.98274e-07,9.57903,4.789515149136999
206,20.7,3.28814e-07,9.45996,4.729980164407
207,20.8,3.62231e-07,9.34259,4.6712951811155
208,20.9,3.98793e-07,9.22693,4.6134651993965
209,21.0,4.38734e-07,9.11292,4.5564602193670005
210,21.1,4.82338e-07,9.00054,4.500270241169001
211,21.2,5.29947e-07,8.8898,4.4449002649735
212,21.3,5.8184e-07,8.78063,4.39031529092
213,21.4,6.3841e-07,8.67304,4.336520319205
214,21.5,6.99996e-07,8.56699,4.283495349998001
215,21.6,7.67017e-07,8.46247,4.2312353835084995
216,21.7,8.39929e-07,8.35945,4.1797254199645
217,21.8,9.19133e-07,8.25791,4.128955459566501
218,21.9,1.00519e-06,8.15784,4.078920502595
219,22.0,1.09859e-06,8.05921,4.029605549295
220,22.1,1.19994e-06,7.962,3.9810005999699998
221,22.2,1.3098e-06,7.8662,3.9331006549
222,22.3,1.4288e-06,7.77177,3.8858857144
223,22.4,1.55763e-06,7.6787,3.839350778815
224,22.5,1.69697e-06,7.58695,3.793475848485
225,22.6,1.84493e-06,7.49654,3.748270922465
226,22.7,2.00302e-06,7.40741,3.7037060015099996
227,22.8,2.17348e-06,7.31956,3.6597810867400002
228,22.9,2.35716e-06,7.23298,3.61649117858
229,23.0,2.555e-06,7.14764,3.5738212775
230,23.1,2.76798e-06,7.06352,3.5317613839899997
231,23.2,2.99712e-06,6.98061,3.4903064985600003
232,23.3,3.2435e-06,6.89889,3.44944662175
233,23.4,3.50828e-06,6.81834,3.40917175414
234,23.5,3.79267e-06,6.73895,3.369476896335
235,23.6,4.09796e-06,6.6607,3.33035204898
236,23.7,4.42552e-06,6.58357,3.29178721276
237,23.8,4.7768e-06,6.50755,3.2537773884
238,23.9,5.15329e-06,6.43262,3.216312576645
239,24.0,5.55662e-06,6.35876,3.17938277831
240,24.1,5.98847e-06,6.28596,3.142982994235
241,24.2,6.4506e-06,6.2142,3.1071032253
242,24.3,6.94491e-06,6.14347,3.071738472455
243,24.4,7.47336e-06,6.07375,3.0368787366800003
244,24.5,8.03802e-06,6.00503,3.0025190190099997
245,24.6,8.64107e-06,5.9373,2.968654320535
246,24.7,9.2848e-06,5.87053,2.9352696423999998
247,24.8,9.97162e-06,5.80472,2.90236498581
248,24.9,1.0704e-05,5.74175,2.870880352
249,25.0,1.14847e-05,5.68092,2.84046574235
250,25.1,1.23165e-05,5.62088,2.81044615825
251,25.2,1.32021e-05,5.56163,2.78082160105
252,25.3,1.41448e-05,5.50315,2.7515820723999997
253,25.4,1.51477e-05,5.44543,2.72272257385
254,25.5,1.62141e-05,5.38847,2.69424310705
255,25.6,1.73475e-05,5.33225,2.66613367375
256,25.7,1.85516e-05,5.27676,2.6383892758000003
257,25.8,1.98303e-05,5.22201,2.61101491515
258,25.9,2.11874e-05,5.16796,2.5839905937
259,26.0,2.26272e-05,5.11463,2.5573263136
260,26.1,2.4154e-05,5.06199,2.531007077
261,26.2,2.57723e-05,5.01004,2.50503288615
262,26.3,2.74869e-05,4.95877,2.47939874345
263,26.4,2.93028e-05,4.90817,2.4540996514
264,26.5,3.12249e-05,4.85824,2.42913561245
265,26.6,3.32588e-05,4.80896,2.4044966294
266,26.7,3.54099e-05,4.76033,2.3801827049499997
267,26.8,3.7684e-05,4.71233,2.3561838419999996
268,26.9,4.00872e-05,4.66496,2.3325000436
269,27.0,4.26257e-05,4.61822,2.30913131285
270,27.1,4.5306e-05,4.57209,2.286067653
271,27.2,4.81231e-05,4.52657,2.2633090615500002
272,27.3,5.10287e-05,4.48164,2.2408455143499997
273,27.4,5.40897e-05,4.4373,2.2186770448499997
274,27.5,5.73133e-05,4.39355,2.19680365665
275,27.6,6.07065e-05,4.35037,2.17521535325
276,27.7,6.42775e-05,4.30776,2.15391213875
277,27.8,6.80336e-05,4.26572,2.1328940168
278,27.9,7.19837e-05,4.22422,2.11214599185
279,28.0,7.61355e-05,4.18328,2.0916780677499998
280,28.1,8.04986e-05,4.14287,2.0714752493
281,28.2,8.50814e-05,4.10299,2.0515375407
282,28.3,8.98934e-05,4.06364,2.0318649467000003
283,28.4,9.49441e-05,4.02481,2.01245247205
284,28.5,0.000100244,3.9865,1.993300122
285,28.6,0.000105803,3.94869,1.9743979015
286,28.7,0.000111631,3.91137,1.9557408154999998
287,28.8,0.000117741,3.87463,1.9373738704999999
288,28.9,0.000124142,3.84034,1.920232071
289,29.0,0.000130848,3.80647,1.903300424
290,29.1,0.00013787,3.77304,1.886588935
291,29.2,0.000145219,3.74001,1.8700776095
